Year_date,awardeeCounty,Column,awardAgencyCode,day_date,estimatedTotalAmt,expDate 1,expDate 2,expDate 3,fundAgencyCode,fundsObligatedAmt,month_date,parentDunsNumber,poPhone
1995,Huntsville,3329.2,4900.0,19.7,192729.0,5.8,29.8,1998.0,4900.0,187949.0,4.9,808245794.0,
1995,INDIANA,3229.0,4900.0,1.0,738168.0,11.0,30.0,1996.0,4900.0,,6.0,3027539.0,
1995,Independence,4791.5,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Indianapolis,3876.5,4900.0,19.0,25844.0,6.0,30.0,1997.0,4900.0,25844.0,6.0,72054927.0,
1995,Iowa City,2380.4285714285716,4900.0,18.571428571428573,141984.66666666666,5.761904761904762,30.285714285714285,1998.142857142857,4900.0,133753.9,6.809523809523809,62761671.0,
1995,Irvine,2891.75,4900.0,10.25,110433.5,4.0,30.5,1997.25,4900.0,47245.0,4.5,51420005.75,
1995,Ithaca,2790.7272727272725,4900.0,14.090909090909092,198551.0909090909,7.636363636363637,30.454545454545453,1998.7272727272727,4900.0,201612.75,5.545454545454546,24589306.714285713,
1995,Jackson,1660.6666666666667,4900.0,20.333333333333332,192914.66666666666,8.333333333333334,31.0,1999.0,4900.0,180208.0,8.333333333333334,44507085.0,
1995,Jacksonville,3418.0,4900.0,24.0,31520.0,8.0,31.0,1997.0,4900.0,31520.0,3.0,78314903.0,
1995,Jersey City,1843.0,4900.0,7.0,1996683.0,7.0,31.0,1998.0,4900.0,1996683.0,8.0,,
1995,Johnson City,415.0,4900.0,15.0,92691.0,5.0,31.0,1998.0,4900.0,92691.0,6.0,878135631.0,
1995,Jonesboro,4144.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Juneau,1737.5,4900.0,3.0,81250.0,5.0,31.0,1997.0,4900.0,81250.0,8.0,100642040.0,
1995,Kalamazoo,531.3333333333334,4900.0,9.0,265052.6666666667,4.333333333333333,30.666666666666668,1997.3333333333333,4900.0,265052.6666666667,10.0,62230560.0,
1995,Kansas City,1901.0,4900.0,22.0,19261.0,6.0,29.5,1996.5,4900.0,19261.0,3.5,6750178.5,
1995,Kaysville,4767.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Kenansville,2212.0,4900.0,18.0,15211.0,7.0,31.0,1997.0,4900.0,15211.0,7.0,,
1995,Kent,2379.8333333333335,4900.0,12.166666666666666,77909.33333333333,8.0,30.75,1997.8333333333333,4900.0,77909.33333333333,8.333333333333334,41071101.0,7032922470.666667
1995,Keshena,1975.0,4900.0,31.0,55424.0,5.0,31.0,1997.0,4900.0,55424.0,7.0,,
1995,Keuka Park,1815.0,4900.0,8.0,24685.0,7.0,31.0,1996.0,4900.0,,8.0,2464212.0,
1995,Key Biscayne,2847.0,4900.0,15.818181818181818,229487.0909090909,6.818181818181818,30.454545454545453,1997.2727272727273,4900.0,223032.81818181818,5.636363636363637,4146619.0,
1995,Kingman,4774.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Kingston,1798.5,4900.0,16.666666666666668,121645.09090909091,7.75,30.916666666666668,1997.5,4900.0,111508.0,5.333333333333333,75705780.0,
1995,Kingsville,1540.5,4900.0,15.0,22327.0,8.0,31.0,1997.0,4900.0,22327.0,8.0,42915991.0,
1995,Kirksville,2758.0,4900.0,17.0,56789.0,5.0,31.0,1998.0,4900.0,56789.0,5.0,41887324.0,7032920000.0
1995,Klamath Falls,2051.0,4900.0,27.0,27435.0,7.0,31.0,1997.0,4900.0,27435.0,7.0,55968499.0,
1995,Knoxville,2744.9767441860463,4900.0,17.651162790697676,282048.0465116279,6.534883720930233,30.488372093023255,1997.9767441860465,4900.0,151203.375,5.5813953488372094,3387891.0,7032927269.0
1995,Kyle,248.5,4900.0,28.0,10960977.0,6.0,30.0,2003.0,4900.0,12118520.0,9.0,68432975.0,
1995,LEWISTON,4796.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,La Grande,136.0,4900.0,4.0,1257823.0,12.0,31.0,2000.0,4900.0,1257823.0,4.0,10731065.0,
1995,La Jolla,2087.3888888888887,4900.0,14.61111111111111,1115426.111111111,6.277777777777778,30.27777777777778,1997.6666666666667,4900.0,240752.54545454544,6.555555555555555,340725455.84615386,
1995,Lafayette,2946.2,4900.0,6.2,263492.6,5.2,29.6,1998.2,4900.0,263492.6,5.6,787047901.0,
1995,Lake Forest,3372.0,4900.0,29.0,47740.0,11.0,30.0,1997.0,4900.0,47740.0,3.0,74583899.0,
1995,Lake Jackson,1195.5,4900.0,12.0,6000.0,9.5,30.5,1996.0,4900.0,6000.0,8.5,44760098.0,
1995,Lancaster,5343.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Laramie,2107.5714285714284,4900.0,14.071428571428571,273049.5,5.714285714285714,30.285714285714285,1998.2857142857142,4900.0,574876.6428571428,5.357142857142857,69690956.0,
1995,Las Cruces,2525.9333333333334,4900.0,16.333333333333332,188043.33333333334,7.933333333333334,30.666666666666668,1998.2,4900.0,172541.4,6.666666666666667,861367373.0,
1995,Las Vegas,4804.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Laurel,3195.0,4900.0,9.0,901276.0,11.0,30.0,1997.0,4900.0,901276.0,8.0,,
1995,Lawrence,1646.6666666666667,4900.0,16.5,1801071.6666666667,10.333333333333334,31.0,1997.3333333333333,4900.0,2145065.6,7.833333333333333,7180078.0,
1995,Lewisburg,3123.1666666666665,4900.0,20.0,78170.0,7.166666666666667,30.0,1997.3333333333333,4900.0,77186.66666666667,5.333333333333333,3030335.0,
1995,Lexington,2564.5384615384614,4900.0,17.128205128205128,303964.3076923077,6.615384615384615,30.487179487179485,1998.3076923076924,4900.0,295984.53846153844,6.358974358974359,31941821.594594594,7032928950.0
1995,Lima,2689.0,4900.0,23.0,26146.0,5.0,31.0,1997.0,4900.0,26146.0,5.0,,
1995,Lincoln,2687.5,4900.0,15.433333333333334,167266.4,7.566666666666666,30.733333333333334,1998.4333333333334,4900.0,166873.06666666668,6.0,68939642.76666667,
1995,Lindsborg,4122.0,4900.0,4.0,11792.0,5.0,31.0,1997.0,4900.0,11792.0,4.0,73327819.0,
1995,Little Rock,3843.0,4900.0,10.0,355633.0,5.5,30.5,1996.5,4900.0,,3.5,55600001.0,
1995,Livingston,4143.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Logan,2473.3809523809523,4900.0,15.380952380952381,122771.61904761905,6.571428571428571,30.666666666666668,1997.4285714285713,4900.0,122771.61904761905,4.571428571428571,72983455.0,
1995,Longmont,4812.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Longview,4794.5,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Los Angeles,3329.5454545454545,4900.0,13.909090909090908,263495.93506493507,6.025974025974026,30.454545454545453,1997.6103896103896,4900.0,285682.7910447761,4.623376623376624,70753284.44927536,7032925053.0
1995,Louisville,1629.0,4900.0,11.0,123706.0,10.666666666666666,31.0,1997.3333333333333,4900.0,,5.0,57588857.0,
1995,Lowell,3472.5,4900.0,12.625,103871.75,7.75,29.75,1997.75,4900.0,99171.625,4.375,79520631.0,
1995,Lubbock,2623.5,4900.0,16.5,302735.5,12.0,31.0,1997.5,4900.0,,6.0,41367053.0,
1995,Lynchburg,4138.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Lyndonville,1421.0,4900.0,21.0,8750.0,8.0,31.0,1996.0,4900.0,8750.0,8.0,71088637.0,
1995,MERRIMACK,4802.5,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,MONTEREY,1600.0,4900.0,9.0,89567.0,4.5,30.5,1998.0,4900.0,89567.0,9.5,161906193.0,
1995,MONTGOMERY,4812.5,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Madison,3378.5833333333335,4900.0,11.083333333333334,994346.75,6.416666666666667,30.583333333333332,1998.1666666666667,4900.0,7500.0,4.5,37969934.45454545,
1995,Malibu,2292.0,4900.0,12.5,72129.0,6.0,31.0,1997.5,4900.0,72129.0,6.5,72280175.0,
1995,Manassas,2713.0,4900.0,13.0,1183236.0,4.0,30.0,2000.0,4900.0,1183236.0,6.0,859776465.0,
1995,Manchaca,2428.0,4900.0,10.0,935937.0,1.0,31.0,1998.0,4900.0,935937.0,7.0,,
1995,Mandan,4129.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Mandeville,4791.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Mangilao,3817.0,4900.0,14.0,200000.0,1.0,31.0,1997.0,4900.0,200000.0,2.0,779908151.0,
1995,Manhattan,2627.8947368421054,4900.0,14.0,149785.8947368421,5.684210526315789,30.210526315789473,1997.9473684210527,4900.0,132938.52631578947,5.684210526315789,41146432.0,
1995,Manning,4127.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Marlborough,4813.0,4900.0,17.0,948000.0,2.0,28.0,1998.0,4900.0,948000.0,3.0,,7032925136.0
1995,Maryville,1806.0,4900.0,9.0,20989.0,7.0,31.0,1998.0,4900.0,20989.0,8.0,74908815.0,
1995,Mayaguez,5059.0,4900.0,24.0,27000.0,4.0,30.0,1996.0,4900.0,,4.0,90051616.0,
1995,McLean,4224.333333333333,4900.0,21.333333333333332,5833.333333333333,5.333333333333333,31.0,1996.3333333333333,4900.0,5833.333333333333,1.6666666666666667,,
1995,Meadville,2880.0,4900.0,20.0,139287.0,6.0,30.0,1998.0,4900.0,139287.0,6.0,74973918.0,
1995,Melbourne,1832.5,4900.0,2.5,29530.0,8.5,30.0,1997.5,4900.0,14765.0,8.5,53396669.0,
1995,Memphis,2708.5,4900.0,23.5,651009.5,7.5,30.666666666666668,1998.3333333333333,4900.0,817676.1666666666,5.0,676988630.75,7032924668.0
1995,Menands,2998.0,4900.0,8.0,34000.0,7.5,31.0,1996.5,4900.0,,5.0,2436061.0,7032924716.0
1995,Menlo Park,3186.5454545454545,4900.0,17.181818181818183,592759.1818181818,6.454545454545454,30.272727272727273,1997.0,4900.0,707000.1111111111,5.181818181818182,9232752.0,
1995,Meridian,5307.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Miami,4411.0,4900.0,12.0,37985.2,9.6,31.0,1996.8,4900.0,7500.0,4.4,159621697.0,
1995,Middlebury,3374.6,4900.0,8.6,46784.4,3.8,31.0,1998.2,4900.0,46784.4,4.8,20651675.0,
1995,Middletown,2506.4615384615386,4900.0,16.846153846153847,203191.0,7.769230769230769,30.0,1998.2307692307693,4900.0,203191.0,7.384615384615385,69252492.0,7032920000.0
1995,Midland,3827.5,4900.0,7.5,360414.5,5.5,30.5,1998.5,4900.0,7500.0,3.5,74247305.0,
1995,Millersville,1403.5,4900.0,21.0,24559.0,8.0,31.0,1996.0,4900.0,,8.0,3027539.0,
1995,Milwaukee,2797.909090909091,4900.0,10.909090909090908,94583.90909090909,7.2727272727272725,30.727272727272727,1997.5454545454545,4900.0,44047.0,4.909090909090909,194739697.36363637,
1995,Minden,4346.0,4900.0,13.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,2.0,,
1995,Minerva,5273.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Minneapolis,2637.9821428571427,4900.0,16.294642857142858,241975.3818181818,6.232142857142857,30.482142857142858,1998.1339285714287,4900.0,193025.58181818182,5.875,117178941.0,
1995,Minot,4135.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Mississippi State,2131.75,4900.0,19.25,727652.625,8.125,31.0,1997.375,4900.0,727652.625,7.0,75461814.0,
1995,Missoula,1917.2857142857142,4900.0,20.285714285714285,562693.7142857143,8.0,30.571428571428573,1998.4285714285713,4900.0,562693.7142857143,7.428571428571429,79602596.0,
1995,Mitchell,4396.5,4900.0,8.0,7500.0,1.0,31.0,1998.0,4900.0,7500.0,2.0,,
1995,Mobile,2359.0,4900.0,14.0,76461.0,5.5,30.5,1997.25,4900.0,38230.5,6.0,172750234.0,
1995,Monroe,4234.2,4900.0,15.2,54672.8,10.8,30.8,1997.0,4900.0,54672.8,2.4,787047901.0,
1995,Montclair,1800.0,4900.0,9.0,2839391.0,10.0,31.0,2000.0,4900.0,2839391.0,8.0,,
1995,Morgantown,2776.1,4900.0,15.7,672020.0,8.9,30.7,1997.7,4900.0,668740.0,5.7,,
1995,Morristown,2695.0,4900.0,22.0,48148.0,7.0,31.0,1997.0,4900.0,48148.0,5.0,878135631.0,
1995,Moscow,3037.8,4900.0,16.8,168954.2,6.6,30.8,1998.2,4900.0,168954.2,6.4,75746271.0,
1995,Mount Pleasant,2128.0,4900.0,18.75,20569.0,8.0,31.0,1996.5,4900.0,20569.0,6.75,54770474.0,
1995,Muncie,28.0,4900.0,31.0,2017590.0,7.0,31.0,2000.0,4900.0,2017590.0,8.0,65540726.0,
1995,Muskegon,247.0,4900.0,1.0,25788.0,8.0,31.0,1997.0,4900.0,25788.0,9.0,20902391.0,
1995,NEW BRUNSWICK,1164.6666666666667,4900.0,6.0,548664.3333333334,7.333333333333333,30.666666666666668,2000.0,4900.0,,8.0,1912864.0,
1995,Nampa,3090.0,4900.0,8.0,15755.0,6.0,30.0,1997.0,4900.0,15755.0,6.0,,
1995,Nashua,4790.5,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Nashville,3077.375,4900.0,8.375,242080.0,7.125,30.25,1997.875,4900.0,274182.28571428574,6.25,254627349.375,7032920000.0
1995,Natchitoches,5311.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,New Haven,3183.25,4900.0,18.875,165794.2,5.875,30.575,1998.05,4900.0,161157.57894736843,5.475,41411086.84210526,7032927369.0
1995,New London,2736.0,4900.0,26.0,45000.0,7.0,31.0,1997.0,4900.0,45000.0,6.0,69256162.0,
1995,New Orleans,2480.304347826087,4900.0,18.391304347826086,971742.5652173914,8.043478260869565,30.391304347826086,1998.0,4900.0,922154.695652174,6.869565217391305,239344976.7826087,7032927522.666667
1995,New Paltz,5274.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,New York,2640.6194029850744,4900.0,15.14179104477612,306657.1865671642,6.917910447761194,30.432835820895523,1997.9328358208954,4900.0,300512.3409090909,5.850746268656716,58790364.15384615,7032925053.0
1995,Newark,2761.0178571428573,4900.0,15.125,216842.82142857142,6.517857142857143,30.339285714285715,1998.0535714285713,4900.0,170333.09259259258,5.142857142857143,63046372.5,7032921572.0
1995,Newport,2756.0,4900.0,17.0,47651.0,6.0,30.0,1997.0,4900.0,47651.0,5.0,72879760.0,
1995,Niagara University,4790.0,4900.0,21.0,30000.0,1.0,31.0,1996.0,4900.0,30000.0,2.0,30225734.0,
1995,Norfolk,3863.0,4900.0,18.0,35355.0,8.5,30.0,1995.5,4900.0,,6.0,3133790.0,
1995,Normal,2403.2,4900.0,12.8,246859.2,7.2,30.4,1998.0,4900.0,246859.2,7.2,1898142.0,
1995,Norman,3271.5714285714284,4900.0,15.523809523809524,163911.85714285713,4.857142857142857,30.428571428571427,1998.6190476190477,4900.0,163121.38095238095,5.285714285714286,,7032927858.0
1995,North Chesterfield,5355.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,North Chicago,1464.0,4900.0,19.0,167140.0,8.0,31.0,1998.0,4900.0,167140.0,8.0,69501252.0,
1995,North Dartmouth,1952.5,4900.0,21.5,108819.0,7.5,30.75,1997.75,4900.0,108819.0,7.75,79520631.0,
1995,Northampton,2923.0,4900.0,19.0,155468.0,5.0,31.0,1998.0,4900.0,155468.0,6.0,66989427.0,
1995,Northfield,3859.0,4900.0,15.142857142857142,123454.57142857143,8.0,30.142857142857142,1997.142857142857,4900.0,123454.57142857143,3.7142857142857144,64329680.571428575,
1995,Northridge,2795.0,4900.0,12.0,30000.0,5.0,31.0,1997.0,4900.0,30000.0,5.0,55752331.0,
1995,Notre Dame,3093.25,4900.0,15.3,177011.65,5.7,30.55,1997.75,4900.0,177011.65,5.7,48994727.0,
1995,Oak Ridge,3017.5,4900.0,22.0,245000.0,4.0,29.0,1998.0,4900.0,245000.0,8.5,41152224.0,
1995,Oakland,2183.5,4900.0,13.5,98175.0,8.75,31.0,1997.75,4900.0,98175.0,6.0,848958500.0,
1995,Oberlin,2817.0,4900.0,7.0,161165.0,4.0,30.0,2000.0,4900.0,161165.0,6.0,68911908.0,
1995,Ogden,3536.0,4900.0,13.0,10752.0,9.0,30.0,1998.0,4900.0,10752.0,3.0,73000895.0,
1995,Oklahoma City,3647.0,4900.0,16.0,163138.0,5.0,31.0,1998.0,4900.0,163138.0,5.5,46862181.0,
1995,Olathe,5345.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Old Westbury,4022.5,4900.0,6.0,62380.0,8.0,31.0,1996.0,4900.0,62380.0,6.0,20657151.0,
1995,Olney,5213.0,4900.0,17.0,19663.0,7.0,31.0,1997.0,4900.0,19663.0,3.0,71988737.0,
1995,Olympia,963.0,4900.0,16.0,918873.0,8.0,31.0,2000.0,4900.0,918873.0,9.0,69579977.0,
1995,Omaha,2789.4545454545455,4900.0,17.0,478852.8181818182,5.181818181818182,30.454545454545453,1998.1818181818182,4900.0,473816.63636363635,5.181818181818182,66146607.9,7032920000.0
1995,Oneonta,4063.0,4900.0,7.0,13404.0,5.0,31.0,1997.0,4900.0,13404.0,4.0,20672374.0,
1995,Opa Locka,348.0,4900.0,24.0,21344.0,8.0,31.0,1997.0,4900.0,21344.0,8.0,72214760.0,
1995,Orangeburg,2060.0,4900.0,26.0,1131980.0,7.0,31.0,1999.0,4900.0,,7.0,67006072.0,
1995,Orlando,586.5,4900.0,17.5,701052.5,8.5,30.5,1999.5,4900.0,727105.0,9.0,159621697.0,
1995,Orono,3020.8888888888887,4900.0,12.555555555555555,117835.38888888889,5.444444444444445,30.38888888888889,1997.7222222222222,4900.0,106554.38888888889,5.5,71750426.0,
1995,Owensboro,222.0,4900.0,14.0,39298.0,8.0,31.0,1997.0,4900.0,39298.0,7.0,,
1995,Oxford,2174.25,4900.0,10.375,116422.25,8.375,30.375,1998.375,4900.0,116422.25,7.5,41065129.0,
1995,Palmer,4145.0,4900.0,11.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Palo Alto,3212.5,4900.0,9.0,20280.0,10.0,31.0,1996.5,4900.0,20280.0,5.0,62511126.0,
1995,Paradise Valley,4794.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Pasadena,2274.1884057971015,4900.0,12.652173913043478,431074.2028985507,6.695652173913044,30.391304347826086,1998.0,4900.0,443025.37313432834,6.086956521739131,9584210.0,
1995,Philadelphia,2838.8936170212764,4900.0,14.202127659574469,262667.92553191487,6.861702127659575,30.20212765957447,1997.6914893617022,4900.0,250260.03191489363,5.914893617021277,39183129.06593407,7032922666.5
1995,Piscataway,2565.9285714285716,4900.0,14.9,255611.47826086957,6.4714285714285715,30.1,1998.0857142857142,4900.0,250061.30434782608,6.085714285714285,1912864.0,7032920000.0
1995,Pittsburg,2458.0,4900.0,12.0,129515.0,7.0,31.0,1998.0,4900.0,129515.0,12.0,76260868.0,7032925119.0
1995,Pittsburgh,2684.785714285714,4900.0,17.696428571428573,163752.9642857143,7.107142857142857,30.25,1997.642857142857,4900.0,159569.02173913043,5.607142857142857,12231923.403846154,7032920000.0
1995,Pleasant Hill,4801.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Plymouth,1054.7142857142858,4900.0,10.0,40559.0,8.857142857142858,30.714285714285715,1996.7142857142858,4900.0,40559.0,7.857142857142857,22464015.14285714,
1995,Pocatello,1044.0,4900.0,12.0,33225.0,9.0,30.0,1998.0,4900.0,33225.0,9.0,78341468.0,
1995,Pomona,686.0,4900.0,28.0,22762.0,12.0,31.0,1997.0,4900.0,22762.0,11.0,28929438.0,
1995,Portage,5310.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,193221645.0,
1995,Portland,4098.2,4900.0,17.8,223651.6,6.733333333333333,30.466666666666665,1997.4666666666667,4900.0,223651.6,3.533333333333333,46783102.71428572,
1995,Potsdam,2079.090909090909,4900.0,14.818181818181818,165512.54545454544,8.545454545454545,30.727272727272727,1998.2727272727273,4900.0,160576.18181818182,6.363636363636363,41590993.0,7032920000.0
1995,Poughkeepsie,3201.6,4900.0,16.2,576092.0,6.8,30.4,1997.6,4900.0,576092.0,4.6,80464001.0,
1995,Prairie View,3372.6666666666665,4900.0,5.0,178827.33333333334,6.0,31.0,1997.6666666666667,4900.0,178827.33333333334,7.0,,
1995,Princeton,2697.8,4900.0,12.616666666666667,272465.4166666667,6.333333333333333,30.15,1998.1,4900.0,269009.13333333336,6.066666666666666,2484665.0,
1995,Providence,3034.698113207547,4900.0,15.018867924528301,224528.22641509434,7.188679245283019,30.50943396226415,1997.7735849056603,4900.0,223254.64150943398,4.849056603773585,4742423.84,7032922964.8
1995,Provo,2941.1875,4900.0,17.8125,164939.5,6.3125,30.8125,1997.8125,4900.0,164939.5,6.1875,1940170.0,7032920000.0
1995,Pullman,2883.3809523809523,4900.0,11.19047619047619,142185.04761904763,6.809523809523809,29.19047619047619,1997.7142857142858,4900.0,139990.04761904763,5.571428571428571,41485301.0,
1995,Raleigh,4386.5,4900.0,12.25,185298.5,9.5,30.25,1997.5,4900.0,7500.0,2.0,3459047.0,
1995,Rapid City,2446.5,4900.0,14.0,240000.0,6.0,30.0,1999.0,4900.0,240000.0,12.0,929538999.0,
1995,Redlands,3217.0,4900.0,2.0,41066.0,6.0,30.0,1997.0,4900.0,41066.0,6.0,72505746.0,
1995,Reno,2306.6,4900.0,3.0,123551.6,4.4,30.6,1998.6,4900.0,,7.0,67808063.0,
1995,Rensselaerville,1468.5,4900.0,19.0,126200.0,8.0,31.0,1997.0,4900.0,126200.0,8.0,,
1995,Reston,2550.75,4900.0,16.0,373900.5,10.5,30.5,1997.0,4900.0,35525.0,6.5,,
1995,Richardson,3973.0,4900.0,27.0,40000.0,12.0,31.0,1995.0,4900.0,,1.0,42000273.0,
1995,Richmond,1249.0,4900.0,20.333333333333332,180677.33333333334,4.0,29.666666666666668,1997.0,4900.0,180677.33333333334,8.333333333333334,56915069.0,
1995,Ripon,5478.0,4900.0,24.0,266444.0,11.0,30.0,1997.0,4900.0,,5.0,,
1995,River Forest,1659.0,4900.0,17.0,16097.0,8.0,31.0,1997.0,4900.0,16097.0,8.0,,
1995,Riverside,3190.4736842105262,4900.0,16.68421052631579,147429.94736842104,6.105263157894737,30.94736842105263,1998.1052631578948,4900.0,147353.47368421053,5.052631578947368,71549000.0,
1995,Rochester,2315.2285714285713,4900.0,13.714285714285714,256366.9714285714,6.6571428571428575,30.514285714285716,1998.1714285714286,4900.0,261848.35294117648,6.628571428571429,38773433.70967742,
1995,Rockville,1705.6666666666667,4900.0,18.666666666666668,330265.6666666667,9.0,31.0,1997.3333333333333,4900.0,484398.5,7.666666666666667,74820978.0,
1995,Rohnert Park,2804.0,4900.0,12.0,7817.0,5.0,31.0,1997.0,4900.0,7817.0,5.0,71549000.0,
1995,Roscommon,383.5,4900.0,23.0,25000.0,3.0,31.0,1997.0,4900.0,25000.0,3.0,79295150.0,
1995,Roswell,4803.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Saint Bonaventure,3941.0,4900.0,17.0,27559.0,8.0,31.0,1997.0,4900.0,27559.0,3.0,74040544.0,
1995,Saint Louis,2137.8888888888887,4900.0,15.444444444444445,184231.0,7.555555555555555,31.0,1998.2222222222222,4900.0,245000.0,7.111111111111111,39663112.666666664,
1995,Saint Paul,1148.125,4900.0,14.625,465059.25,7.625,30.625,1997.625,4900.0,465059.25,6.875,69022883.8,
1995,Saint Peter,1147.5,4900.0,20.5,321005.6666666667,6.5,30.333333333333332,1997.5,4900.0,247777.83333333334,4.5,6221808.0,7032920000.0
1995,Salem,2112.75,4900.0,26.25,1995648.5,6.75,29.75,1998.25,4900.0,2651609.6666666665,6.5,60222638.333333336,
1995,Salsbury Cove,3439.0,4900.0,22.0,75798.5,8.5,30.5,1997.0,4900.0,75798.5,3.0,,7032925119.0
1995,Salt Lake City,3493.6,4900.0,16.08888888888889,161906.93333333332,6.555555555555555,30.644444444444446,1997.7777777777778,4900.0,165245.72727272726,4.444444444444445,9095365.0,
1995,San Antonio,3003.125,4900.0,14.625,129968.375,6.0,30.875,1997.5,4900.0,127220.57142857143,5.625,25505803.666666668,
1995,San Bernardino,3427.0,4900.0,24.0,29910.0,5.0,31.0,1997.0,4900.0,29910.0,3.0,30579213.0,
1995,San Diego,2339.4210526315787,4900.0,14.842105263157896,187391.7894736842,8.157894736842104,30.473684210526315,1998.2105263157894,4900.0,120132.0,7.2631578947368425,382353570.8,
1995,San Francisco,2541.95,4900.0,14.35,531445.85,7.9,30.5,1997.4,4900.0,592235.0,6.25,947381554.0,7032927577.0
1995,San Jose,3143.5454545454545,4900.0,16.545454545454547,158110.27272727274,8.545454545454545,30.818181818181817,1997.4545454545455,4900.0,150925.54545454544,4.7272727272727275,54316681.09090909,
1995,San Juan,2173.0,4900.0,19.0,125000.0,7.0,31.0,1997.0,4900.0,,7.0,90112079.0,
1995,San Luis Obispo,3434.714285714286,4900.0,13.714285714285714,38797.71428571428,7.142857142857143,30.285714285714285,1997.7142857142858,4900.0,38797.71428571428,5.428571428571429,29326246.0,
1995,San Marcos,3510.5714285714284,4900.0,14.428571428571429,162594.0,5.857142857142857,30.571428571428573,1997.7142857142858,4900.0,162594.0,6.714285714285714,101405814.0,
1995,San Rafael,5239.0,4900.0,10.0,50000.0,2.0,28.0,1997.0,4900.0,50000.0,3.0,69701282.0,
1995,Sanford,1715.0,4900.0,3.0,469264.0,2.0,28.0,2001.0,4900.0,,8.0,4078374.0,
1995,Santa Barbara,3042.0,4900.0,9.0,140000.0,6.0,30.0,1998.0,4900.0,,6.0,71549000.0,
1995,Santa Clara,2900.0,4900.0,19.0,133336.0,6.0,30.0,1999.0,4900.0,117806.0,6.0,54800214.0,
1995,Savannah,2814.5,4900.0,12.5,153028.0,12.0,31.0,1996.5,4900.0,7500.0,6.5,,
1995,Schenectady,4962.0,4900.0,3.0,17959.0,12.0,31.0,1995.0,4900.0,17959.0,2.0,59375584.0,
1995,Seattle,2689.4423076923076,4900.0,16.46153846153846,245571.53846153847,6.923076923076923,30.557692307692307,1998.1057692307693,4900.0,235392.59,6.0673076923076925,42893574.27722772,7032926904.666667
1995,Seneca,4799.0,4900.0,10.0,7500.0,12.0,31.0,1997.0,4900.0,7500.0,1.0,,
1995,Sewanee,1604.0,4900.0,11.0,17980.0,1.0,31.0,1997.0,4900.0,17980.0,8.0,42939447.0,
1995,Sherman,2924.0,4900.0,19.0,94712.0,10.0,31.0,1997.0,4900.0,94712.0,6.0,75099945.0,
1995,Shreveport,1876.0,4900.0,20.0,99528.0,8.5,30.5,1997.0,4900.0,99528.0,7.0,506621363.0,
1995,Sidney,4824.5,4900.0,16.0,16210.5,10.0,31.0,1997.0,4900.0,16210.5,5.0,54995002.0,
